               X               Y            VELX            VELY            PRES            TEMP            PS 1            PS 2  4.00002500E+02
  0.00000000E+00  1.35000000E-02  1.08696338E+00 -2.85349851E-09 -8.15328866E-08  0.00000000E+00  1.38822893E-03  3.07642894E-01
  0.00000000E+00  1.36000000E-02  1.08696330E+00 -2.87376749E-09 -8.15405411E-08  0.00000000E+00  1.38824836E-03  3.07647000E-01
  0.00000000E+00  1.37000000E-02  1.08696322E+00 -2.89402408E-09 -8.15482013E-08  0.00000000E+00  1.38826793E-03  3.07651136E-01
  0.00000000E+00  1.38000000E-02  1.08696313E+00 -2.91426829E-09 -8.15558673E-08  0.00000000E+00  1.38828765E-03  3.07655300E-01
  0.00000000E+00  1.39000000E-02  1.08696305E+00 -2.93450011E-09 -8.15635391E-08  0.00000000E+00  1.38830751E-03  3.07659494E-01
  0.00000000E+00  1.40000000E-02  1.08696295E+00 -2.95471956E-09 -8.15712167E-08  0.00000000E+00  1.38832751E-03  3.07663716E-01
  0.00000000E+00  1.41000000E-02  1.08696286E+00 -2.97492665E-09 -8.15789001E-08  0.00000000E+00  1.38834765E-03  3.07667968E-01
  0.00000000E+00  1.42000000E-02  1.08696276E+00 -2.99512138E-09 -8.15865893E-08  0.00000000E+00  1.38836794E-03  3.07672248E-01
  0.00000000E+00  1.43000000E-02  1.08696265E+00 -3.01530376E-09 -8.15942845E-08  0.00000000E+00  1.38838837E-03  3.07676557E-01
  0.00000000E+00  1.44000000E-02  1.08696255E+00 -3.03547379E-09 -8.16019855E-08  0.00000000E+00  1.38840895E-03  3.07680896E-01
  0.00000000E+00  1.45000000E-02  1.08696243E+00 -3.05563149E-09 -8.16096924E-08  0.00000000E+00  1.38842967E-03  3.07685263E-01
  0.00000000E+00  1.46000000E-02  1.08696232E+00 -3.07577685E-09 -8.16174052E-08  0.00000000E+00  1.38845053E-03  3.07689660E-01
  0.00000000E+00  1.47000000E-02  1.08696220E+00 -3.09590988E-09 -8.16251239E-08  0.00000000E+00  1.38847154E-03  3.07694085E-01
  0.00000000E+00  1.48000000E-02  1.08696208E+00 -3.11603059E-09 -8.16328486E-08  0.00000000E+00  1.38849269E-03  3.07698539E-01
  0.00000000E+00  1.49000000E-02  1.08696195E+00 -3.13613899E-09 -8.16405793E-08  0.00000000E+00  1.38851398E-03  3.07703023E-01
  0.00000000E+00  1.50000000E-02  1.08696182E+00 -3.15623509E-09 -8.16483159E-08  0.00000000E+00  1.38853542E-03  3.07707535E-01
  0.00000000E+00  1.51000000E-02  1.08696168E+00 -3.17631888E-09 -8.16560585E-08  0.00000000E+00  1.38855700E-03  3.07712077E-01
  0.00000000E+00  1.52000000E-02  1.08696154E+00 -3.19639037E-09 -8.16638071E-08  0.00000000E+00  1.38857872E-03  3.07716647E-01
  0.00000000E+00  1.53000000E-02  1.08696140E+00 -3.21644958E-09 -8.16715618E-08  0.00000000E+00  1.38860059E-03  3.07721247E-01
  0.00000000E+00  1.54000000E-02  1.08696126E+00 -3.23649650E-09 -8.16793225E-08  0.00000000E+00  1.38862260E-03  3.07725875E-01
  0.00000000E+00  1.55000000E-02  1.08696111E+00 -3.25653115E-09 -8.16870892E-08  0.00000000E+00  1.38864476E-03  3.07730533E-01
  0.00000000E+00  1.56000000E-02  1.08696095E+00 -3.27655353E-09 -8.16948620E-08  0.00000000E+00  1.38866705E-03  3.07735219E-01
  0.00000000E+00  1.57000000E-02  1.08696079E+00 -3.29656364E-09 -8.17026409E-08  0.00000000E+00  1.38868950E-03  3.07739935E-01
  0.00000000E+00  1.58000000E-02  1.08696063E+00 -3.31656149E-09 -8.17104259E-08  0.00000000E+00  1.38871208E-03  3.07744680E-01
  0.00000000E+00  1.59000000E-02  1.08696047E+00 -3.33654708E-09 -8.17182170E-08  0.00000000E+00  1.38873481E-03  3.07749454E-01
  0.00000000E+00  1.60000000E-02  1.08696030E+00 -3.35652043E-09 -8.17260143E-08  0.00000000E+00  1.38875768E-03  3.07754257E-01
  0.00000000E+00  1.61000000E-02  1.08696012E+00 -3.37648154E-09 -8.17338177E-08  0.00000000E+00  1.38878070E-03  3.07759089E-01
  0.00000000E+00  1.62000000E-02  1.08695994E+00 -3.39643041E-09 -8.17416272E-08  0.00000000E+00  1.38880386E-03  3.07763950E-01
  0.00000000E+00  1.63000000E-02  1.08695976E+00 -3.41636705E-09 -8.17494430E-08  0.00000000E+00  1.38882716E-03  3.07768840E-01
  0.00000000E+00  1.64000000E-02  1.08695958E+00 -3.43629147E-09 -8.17572649E-08  0.00000000E+00  1.38885061E-03  3.07773760E-01
  0.00000000E+00  1.65000000E-02  1.08695939E+00 -3.45620367E-09 -8.17650931E-08  0.00000000E+00  1.38887420E-03  3.07778708E-01
  0.00000000E+00  1.66000000E-02  1.08695920E+00 -3.47610365E-09 -8.17729274E-08  0.00000000E+00  1.38889793E-03  3.07783686E-01
  0.00000000E+00  1.67000000E-02  1.08695900E+00 -3.49599143E-09 -8.17807680E-08  0.00000000E+00  1.38892181E-03  3.07788692E-01
  0.00000000E+00  1.68000000E-02  1.08695880E+00 -3.51586700E-09 -8.17886149E-08  0.00000000E+00  1.38894583E-03  3.07793728E-01
  0.00000000E+00  1.69000000E-02  1.08695859E+00 -3.53573038E-09 -8.17964680E-08  0.00000000E+00  1.38896999E-03  3.07798793E-01
  0.00000000E+00  1.70000000E-02  1.08695838E+00 -3.55558156E-09 -8.18043275E-08  0.00000000E+00  1.38899430E-03  3.07803887E-01
  0.00000000E+00  1.71000000E-02  1.08695817E+00 -3.57542056E-09 -8.18121932E-08  0.00000000E+00  1.38901875E-03  3.07809010E-01
  0.00000000E+00  1.72000000E-02  1.08695796E+00 -3.59524738E-09 -8.18200652E-08  0.00000000E+00  1.38904334E-03  3.07814163E-01
  0.00000000E+00  1.73000000E-02  1.08695774E+00 -3.61506202E-09 -8.18279436E-08  0.00000000E+00  1.38906808E-03  3.07819344E-01
  0.00000000E+00  1.74000000E-02  1.08695751E+00 -3.63486449E-09 -8.18358283E-08  0.00000000E+00  1.38909296E-03  3.07824555E-01
