               X               Y            VELX            VELY            PRES            TEMP            PS 1            PS 2  1.50000000E+01
  5.00000000E-01  1.97448000E+00 -5.48136098E-01 -7.21074254E-02  4.87734442E-01  0.00000000E+00  1.29616962E-01  2.63746175E-02
  5.00000000E-01  1.97471500E+00 -5.50708963E-01 -7.24583142E-02  4.87721639E-01  0.00000000E+00  1.29894813E-01  2.63854318E-02
  5.00000000E-01  1.97495000E+00 -5.53286975E-01 -7.28076253E-02  4.87709311E-01  0.00000000E+00  1.30168744E-01  2.63961331E-02
  5.00000000E-01  1.97518500E+00 -5.55870109E-01 -7.31553512E-02  4.87697459E-01  0.00000000E+00  1.30438748E-01  2.64067365E-02
  5.00000000E-01  1.97542000E+00 -5.58458340E-01 -7.35014843E-02  4.87686086E-01  0.00000000E+00  1.30704818E-01  2.64172570E-02
  5.00000000E-01  1.97565500E+00 -5.61051642E-01 -7.38460170E-02  4.87675195E-01  0.00000000E+00  1.30966948E-01  2.64277095E-02
  5.00000000E-01  1.97589000E+00 -5.63649988E-01 -7.41889417E-02  4.87664788E-01  0.00000000E+00  1.31225130E-01  2.64381083E-02
  5.00000000E-01  1.97612500E+00 -5.66253350E-01 -7.45302507E-02  4.87654865E-01  0.00000000E+00  1.31479357E-01  2.64484678E-02
  5.00000000E-01  1.97636000E+00 -5.68861698E-01 -7.48699366E-02  4.87645428E-01  0.00000000E+00  1.31729623E-01  2.64588021E-02
  5.00000000E-01  1.97659500E+00 -5.71475002E-01 -7.52079917E-02  4.87636479E-01  0.00000000E+00  1.31975922E-01  2.64691251E-02
  5.00000000E-01  1.97683000E+00 -5.74093231E-01 -7.55444086E-02  4.87628019E-01  0.00000000E+00  1.32218246E-01  2.64794504E-02
  5.00000000E-01  1.97706500E+00 -5.76716352E-01 -7.58791796E-02  4.87620047E-01  0.00000000E+00  1.32456590E-01  2.64897914E-02
  5.00000000E-01  1.97730000E+00 -5.79344333E-01 -7.62122972E-02  4.87612565E-01  0.00000000E+00  1.32690946E-01  2.65001614E-02
  5.00000000E-01  1.97753500E+00 -5.81977140E-01 -7.65437540E-02  4.87605574E-01  0.00000000E+00  1.32921309E-01  2.65105735E-02
  5.00000000E-01  1.97777000E+00 -5.84614736E-01 -7.68735425E-02  4.87599074E-01  0.00000000E+00  1.33147672E-01  2.65210406E-02
