               X               Y            VELX            VELY            PRES            TEMP            PS 1            PS 2  2.12500000E+03
  2.50000000E+00 -1.00000000E+00 -3.26174822E-14  1.56801669E-20 -1.21612436E-01  9.99999975E-05 -2.98278594E-18  7.03868445E-17
  2.50000000E+00 -9.58000000E-01 -1.88546075E-01  1.59191460E-03 -1.21537176E-01  9.99999975E-05  4.00874257E-03  2.89455542E-01
  2.50000000E+00 -9.55000000E-01 -1.87944977E-01  1.69467355E-03 -1.21530863E-01  9.99999975E-05  4.18542731E-03  3.03488934E-01
  2.50000000E+00 -9.52000000E-01 -1.87302525E-01  1.79642053E-03 -1.21524649E-01  9.99999975E-05  4.35659524E-03  3.16870479E-01
  2.50000000E+00 -9.49000000E-01 -1.86625459E-01  1.89718505E-03 -1.21518541E-01  9.99999975E-05  4.52275904E-03  3.29650912E-01
  2.50000000E+00 -9.46000000E-01 -1.85919025E-01  1.99699189E-03 -1.21512547E-01  9.99999975E-05  4.68435502E-03  3.41874503E-01
  2.50000000E+00 -9.43000000E-01 -1.85187375E-01  2.09586213E-03 -1.21506674E-01  9.99999975E-05  4.84175797E-03  3.53580172E-01
  2.50000000E+00 -9.40000000E-01 -1.84433845E-01  2.19381375E-03 -1.21500924E-01  9.99999975E-05  4.99529273E-03  3.64802380E-01
  2.50000000E+00 -9.37000000E-01 -1.83661144E-01  2.29086218E-03 -1.21495304E-01  9.99999975E-05  5.14524299E-03  3.75571833E-01
  2.50000000E+00 -9.34000000E-01 -1.82871493E-01  2.38702070E-03 -1.21489816E-01  9.99999975E-05  5.29185806E-03  3.85916041E-01
  2.50000000E+00 -9.31000000E-01 -1.82066724E-01  2.48230077E-03 -1.21484463E-01  9.99999975E-05  5.43535830E-03  3.95859776E-01
  2.50000000E+00 -9.28000000E-01 -1.81248375E-01  2.57671231E-03 -1.21479248E-01  9.99999975E-05  5.57593978E-03  4.05425446E-01
  2.50000000E+00 -9.25000000E-01 -1.80417735E-01  2.67026370E-03 -1.21474172E-01  9.99999975E-05  5.71377792E-03  4.14633444E-01
  2.50000000E+00 -9.22000000E-01 -1.79575894E-01  2.76296243E-03 -1.21469236E-01  9.99999975E-05  5.84902998E-03  4.23502342E-01
  2.50000000E+00 -9.19000000E-01 -1.78723782E-01  2.85481463E-03 -1.21464442E-01  9.99999975E-05  5.98183782E-03  4.32049150E-01
  2.50000000E+00 -9.16000000E-01 -1.77862196E-01  2.94582558E-03 -1.21459791E-01  9.99999975E-05  6.11233010E-03  4.40289520E-01
  2.50000000E+00 -9.13000000E-01 -1.76991822E-01  3.03599973E-03 -1.21455284E-01  9.99999975E-05  6.24062372E-03  4.48237878E-01
  2.50000000E+00 -9.10000000E-01 -1.76113252E-01  3.12534077E-03 -1.21450921E-01  9.99999975E-05  6.36682525E-03  4.55907556E-01
  2.50000000E+00 -9.07000000E-01 -1.75227001E-01  3.21385169E-03 -1.21446703E-01  9.99999975E-05  6.49103214E-03  4.63310908E-01
  2.50000000E+00 -9.04000000E-01 -1.74333516E-01  3.30153481E-03 -1.21442629E-01  9.99999975E-05  6.61333378E-03  4.70459415E-01
  2.50000000E+00 -9.01000000E-01 -1.73433189E-01  3.38839188E-03 -1.21438700E-01  9.99999975E-05  6.73381245E-03  4.77363773E-01
  2.50000000E+00 -8.98000000E-01 -1.72526365E-01  3.47442414E-03 -1.21434915E-01  9.99999975E-05  6.85254412E-03  4.84033976E-01
  2.50000000E+00 -8.95000000E-01 -1.71613348E-01  3.55963229E-03 -1.21431276E-01  9.99999975E-05  6.96959903E-03  4.90479376E-01
  2.50000000E+00 -8.92000000E-01 -1.70694403E-01  3.64401662E-03 -1.21427781E-01  9.99999975E-05  7.08504231E-03  4.96708743E-01
  2.50000000E+00 -8.89000000E-01 -1.69769769E-01  3.72757697E-03 -1.21424429E-01  9.99999975E-05  7.19893441E-03  5.02730307E-01
  2.50000000E+00 -8.86000000E-01 -1.68839653E-01  3.81031279E-03 -1.21421222E-01  9.99999975E-05  7.31133154E-03  5.08551806E-01
  2.50000000E+00 -8.83000000E-01 -1.67904240E-01  3.89222316E-03 -1.21418156E-01  9.99999975E-05  7.42228613E-03  5.14180533E-01
  2.50000000E+00 -8.80000000E-01 -1.66963696E-01  3.97330692E-03 -1.21415234E-01  9.99999975E-05  7.53184724E-03  5.19623380E-01
  2.50000000E+00 -8.77000000E-01 -1.66018169E-01  4.05356190E-03 -1.21412454E-01  9.99999975E-05  7.64006085E-03  5.24886866E-01
  2.50000000E+00 -8.74000000E-01 -1.65067789E-01  4.13298713E-03 -1.21409815E-01  9.99999975E-05  7.74696988E-03  5.29977144E-01
