y,U_x,U_y,U_z,k
0.089818,1.08793,-4.89117e-09,-6.90161e-26,0.00149549
0.090018,1.08792,-4.89405e-09,-6.99081e-26,0.00149573
0.090218,1.08791,-4.89693e-09,-7.08001e-26,0.00149598
0.0904181,1.0879,-4.89981e-09,-7.16922e-26,0.00149622
0.0906181,1.0879,-4.90269e-09,-7.25842e-26,0.00149646
0.0908182,1.08789,-4.90558e-09,-7.34762e-26,0.00149671
0.0910182,1.08788,-4.90846e-09,-7.43682e-26,0.00149695
0.0912182,1.08787,-4.91134e-09,-7.52602e-26,0.0014972
0.0914183,1.08787,-4.91422e-09,-7.61523e-26,0.00149744
0.0916183,1.08786,-4.9171e-09,-7.70443e-26,0.00149768
0.0918184,1.08785,-4.91998e-09,-7.79363e-26,0.00149793
0.0920184,1.08784,-4.92286e-09,-7.88283e-26,0.00149817
0.0922184,1.08784,-4.92574e-09,-7.97203e-26,0.00149842
0.0924185,1.08783,-4.92862e-09,-8.06123e-26,0.00149866
0.0926185,1.08782,-4.9315e-09,-8.15044e-26,0.0014989
0.0928186,1.08781,-4.93438e-09,-8.23964e-26,0.00149915
0.0930186,1.08781,-4.93727e-09,-8.32884e-26,0.00149939
0.0932186,1.0878,-4.94015e-09,-8.41804e-26,0.00149964
0.0934187,1.08779,-4.94303e-09,-8.50724e-26,0.00149988
0.0936187,1.08778,-4.94591e-09,-8.59645e-26,0.00150012
0.0938188,1.08777,-4.94879e-09,-8.68565e-26,0.00150037
0.0940188,1.08777,-4.95167e-09,-8.77485e-26,0.00150061
0.0942188,1.08776,-4.95455e-09,-8.86405e-26,0.00150086
0.0944189,1.08775,-4.95743e-09,-8.95325e-26,0.0015011
0.0946189,1.08774,-4.96031e-09,-9.04246e-26,0.00150134
0.094819,1.08774,-4.96319e-09,-9.13166e-26,0.00150159
0.095019,1.08773,-4.96607e-09,-9.22086e-26,0.00150183
0.095219,1.08772,-4.96895e-09,-9.31006e-26,0.00150208
